Reservoir_ID,Site_ID,Site_ID_pseudonym,Collection_Date,Date,SiteID,Full_Sample_ID,Sample_Year,Bloom_onset_date,avg_Bloom_Onset_date,BACI_classification,working_bloom_onset_date,control_impact,temp_ID,Species_Name,Count,Size,Functional_Group,Trophic_Group,Feeding_Type,FTG_Combined,Trophic_Group_General,Depth_m,chl_a_ugL,Temp_C,pH,SPC_uScm,DO_mgL,DO_percent,Secchi_m,WaterDepth_m,Microcystin_ugL,Cylindrospermopsin_ugL,HCB_Count,Dominant_Taxa,Taxa_1,Taxa_1_count,Taxa_2,Taxa_2_count,Taxa_3,Taxa_3_count,DEQ_Site_ID,DEQ_Sampling_Date,before_after,equation_classifcation,LnA,B,EQ_no,FF,pct_BV,WW_DW,biomass_needAbundance,biomass
OCE,P2,B,7/27/2021,7/27/2021,OCE_P2,OCE_P2_20210727,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210727,Calanoida_general,0.03639442,0.878,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore,0.5,3.225329,23.93333,8.786667,1167,7.78,92.76667,0.95,5.1816,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,0,1.59,2.59,NA,NA,NA,NA,3.500894,0.127413
OCE,P2,B,7/27/2021,7/27/2021,OCE_P2,OCE_P2_20210727,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210727,Leptodiaptomus_ashlandi,0.000169276,NA,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore,0.5,3.225329,23.93333,8.786667,1167,7.78,92.76667,0.95,5.1816,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,0,1.59,2.59,NA,NA,NA,NA,NA,NA
OCE,P2,B,7/27/2021,7/27/2021,OCE_P2,OCE_P2_20210727,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210727,H_Shoshone,0.000677105,1.8,Calanoida,Omnivore,Raptorial,Omnivore_ Raptorial,Omnivore,0.5,3.225329,23.93333,8.786667,1167,7.78,92.76667,0.95,5.1816,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,0,1.59,2.59,NA,NA,NA,NA,22.47419,0.01521739
OCE,P2,B,7/27/2021,7/27/2021,OCE_P2,OCE_P2_20210727,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210727,Cyclopoida_general,0.00093102,0.534,Cyclopoida,Omnivore,Raptorial,Omnivore _ Raptorial,Omnivore,0.5,3.225329,23.93333,8.786667,1167,7.78,92.76667,0.95,5.1816,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,0,1.66,3.97,NA,NA,NA,NA,0.4357803,0.00040572
OCE,P2,B,7/27/2021,7/27/2021,OCE_P2,OCE_P2_20210727,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210727,Cyclops_bicuspidatus_thomasi,8.46E-05,0.6,Cyclopoida,Omnivore carnivore,Raptorial,Omnivore carnivore_ Raptorial,Omnivore,0.5,3.225329,23.93333,8.786667,1167,7.78,92.76667,0.95,5.1816,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,0,1.66,3.97,NA,NA,NA,NA,0.6921326,5.86E-05
OCE,P2,B,7/27/2021,7/27/2021,OCE_P2,OCE_P2_20210727,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210727,Rotifera_general,0.000423191,0.122,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer,0.5,3.225329,23.93333,8.786667,1167,7.78,92.76667,0.95,5.1816,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,NA,NA,NA,NA,NA,NA,NA,NA,NA
OCE,P2,B,7/27/2021,7/27/2021,OCE_P2,OCE_P2_20210727,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210727,Eucyclops_spp,NA,NA,Cyclopoida,Omnivore herbivore,Raptorial,Omnivore herbivore_ Raptorial,Omnivore,0.5,3.225329,23.93333,8.786667,1167,7.78,92.76667,0.95,5.1816,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,0,1.66,3.97,NA,NA,NA,NA,NA,NA
OCE,P2,B,7/27/2021,7/27/2021,OCE_P2,OCE_P2_20210727,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210727,Notholca_spp,NA,NA,Rotifera,Herbivore,R-Filtration,Herbivore_ R-Filtration,Herbivore_Rotifer,0.5,3.225329,23.93333,8.786667,1167,7.78,92.76667,0.95,5.1816,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,1,NA,NA,1,0.035,0,0.1,NA,NA
OCE,P2,B,7/27/2021,7/27/2021,OCE_P2,OCE_P2_20210727,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210727,Polyarthra_spp,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer,0.5,3.225329,23.93333,8.786667,1167,7.78,92.76667,0.95,5.1816,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,1,NA,NA,1,0.28,0.1,0.1,NA,NA
OCE,P2,B,7/27/2021,7/27/2021,OCE_P2,OCE_P2_20210727,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210727,Ascomorpha_spp,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer,0.5,3.225329,23.93333,8.786667,1167,7.78,92.76667,0.95,5.1816,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,1,NA,NA,1,0.12,0,0.1,NA,NA
OCE,P2,B,7/27/2021,7/27/2021,OCE_P2,OCE_P2_20210727,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210727,Asplanchna_spp,NA,NA,Rotifera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore_Rotifer,0.5,3.225329,23.93333,8.786667,1167,7.78,92.76667,0.95,5.1816,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,1,NA,NA,1,0.23,0,0.039,NA,NA
OCE,P2,B,7/27/2021,7/27/2021,OCE_P2,OCE_P2_20210727,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210727,Kellicottia_longspinia,8.46E-05,0.263,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer,0.5,3.225329,23.93333,8.786667,1167,7.78,92.76667,0.95,5.1816,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,1,NA,NA,1,0.03,0.015,0.1,5.54E-11,4.69E-15
OCE,P2,B,7/27/2021,7/27/2021,OCE_P2,OCE_P2_20210727,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210727,Amphipoda_general,NA,NA,Amphipoda,NA,NA,NA_ NA,NA,0.5,3.225329,23.93333,8.786667,1167,7.78,92.76667,0.95,5.1816,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,NA,NA,NA,NA,NA,NA,NA,NA,NA
OCE,P2,B,7/27/2021,7/27/2021,OCE_P2,OCE_P2_20210727,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210727,Mites_general,NA,NA,Arachnida,NA,NA,NA_ NA,NA,0.5,3.225329,23.93333,8.786667,1167,7.78,92.76667,0.95,5.1816,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,NA,NA,NA,NA,NA,NA,NA,NA,NA
OCE,P2,B,7/27/2021,7/27/2021,OCE_P2,OCE_P2_20210727,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210727,Alpine_general,NA,NA,Alpine,NA,NA,NA_ NA,NA,0.5,3.225329,23.93333,8.786667,1167,7.78,92.76667,0.95,5.1816,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,NA,NA,NA,NA,NA,NA,NA,NA,NA
OCE,P2,B,7/27/2021,7/27/2021,OCE_P2,OCE_P2_20210727,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210727,Daphnia_middenorfiana,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore,0.5,3.225329,23.93333,8.786667,1167,7.78,92.76667,0.95,5.1816,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,0,1.603,2.84,NA,NA,NA,NA,NA,NA
OCE,P2,B,7/27/2021,7/27/2021,OCE_P2,OCE_P2_20210727,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210727,Nauplii_general,0.01193398,0.155,Nauplii,NA,NA,NA_ NA,Nauplii,0.5,3.225329,23.93333,8.786667,1167,7.78,92.76667,0.95,5.1816,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,0,1.953,2.4,NA,NA,NA,NA,0.08034765,0.000958868
OCE,P2,B,7/27/2021,7/27/2021,OCE_P2,OCE_P2_20210727,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210727,Ostracod,NA,NA,Ostrocoda,NA,NA,NA_ NA,NA,0.5,3.225329,23.93333,8.786667,1167,7.78,92.76667,0.95,5.1816,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,NA,NA,NA,NA,NA,NA,NA,NA,NA
OCE,P2,B,7/27/2021,7/27/2021,OCE_P2,OCE_P2_20210727,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210727,Daphnia_Retrocurva,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore,0.5,3.225329,23.93333,8.786667,1167,7.78,92.76667,0.95,5.1816,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,0,1.603,2.84,NA,NA,NA,NA,NA,NA
OCE,P2,B,7/27/2021,7/27/2021,OCE_P2,OCE_P2_20210727,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210727,Eubosmina_coregoni,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore,0.5,3.225329,23.93333,8.786667,1167,7.78,92.76667,0.95,5.1816,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,0,2.712,2.53,NA,NA,NA,NA,NA,NA
OCE,P2,B,7/27/2021,7/27/2021,OCE_P2,OCE_P2_20210727,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210727,Snail_spp,NA,NA,Gastropoda,NA,NA,NA_ NA,NA,0.5,3.225329,23.93333,8.786667,1167,7.78,92.76667,0.95,5.1816,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,NA,NA,NA,NA,NA,NA,NA,NA,NA
OCE,P2,B,7/27/2021,7/27/2021,OCE_P2,OCE_P2_20210727,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210727,Diptera_spp,NA,NA,Insecta,NA,NA,NA_ NA,NA,0.5,3.225329,23.93333,8.786667,1167,7.78,92.76667,0.95,5.1816,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,NA,NA,NA,NA,NA,NA,NA,NA,NA
OCE,P2,B,7/27/2021,7/27/2021,OCE_P2,OCE_P2_20210727,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210727,Gastropus_spp,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer,0.5,3.225329,23.93333,8.786667,1167,7.78,92.76667,0.95,5.1816,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,1,NA,NA,1,0.2,0,0.1,NA,NA
OCE,P2,B,8/10/2021,8/10/2021,OCE_P2,OCE_P2_20210810,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210810,Cladocera_general,0.000213579,NA,Cladocera,Herbivore,G-Filtration,Herbivore_ G-Filtration,Herbivore,0.5,NA,21.2,8.55,1155,7.86,88.96667,0.65,4.8768,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,0,1.603,2.84,NA,NA,NA,NA,NA,NA
OCE,P2,B,8/10/2021,8/10/2021,OCE_P2,OCE_P2_20210810,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210810,Daphnia_galeata_mendote,0.009183903,1.203,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore,0.5,NA,21.2,8.55,1155,7.86,88.96667,0.65,4.8768,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,0,1.603,2.84,NA,NA,NA,NA,8.397083,0.077118
OCE,P2,B,8/10/2021,8/10/2021,OCE_P2,OCE_P2_20210810,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210810,Daphnia_pulex,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore,0.5,NA,21.2,8.55,1155,7.86,88.96667,0.65,4.8768,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,0,1.603,2.84,NA,NA,NA,NA,NA,NA
OCE,P2,B,8/10/2021,8/10/2021,OCE_P2,OCE_P2_20210810,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210810,Daphnia_schodleri,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore,0.5,NA,21.2,8.55,1155,7.86,88.96667,0.65,4.8768,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,0,1.603,2.84,NA,NA,NA,NA,NA,NA
OCE,P2,B,8/10/2021,8/10/2021,OCE_P2,OCE_P2_20210810,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210810,Daphnia_pulicaria,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore,0.5,NA,21.2,8.55,1155,7.86,88.96667,0.65,4.8768,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,0,1.603,2.84,NA,NA,NA,NA,NA,NA
OCE,P2,B,8/10/2021,8/10/2021,OCE_P2,OCE_P2_20210810,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210810,Daphnia_rosea,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore,0.5,NA,21.2,8.55,1155,7.86,88.96667,0.65,4.8768,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,0,1.603,2.84,NA,NA,NA,NA,NA,NA
OCE,P2,B,8/10/2021,8/10/2021,OCE_P2,OCE_P2_20210810,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210810,Diaphanosoma_birgei,NA,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore,0.5,NA,21.2,8.55,1155,7.86,88.96667,0.65,4.8768,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,0,1.289,3.04,NA,NA,NA,NA,NA,NA
OCE,P2,B,8/10/2021,8/10/2021,OCE_P2,OCE_P2_20210810,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210810,Ceriodaphnia_reticulata,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore,0.5,NA,21.2,8.55,1155,7.86,88.96667,0.65,4.8768,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,0,2.83,3.15,NA,NA,NA,NA,NA,NA
OCE,P2,B,8/10/2021,8/10/2021,OCE_P2,OCE_P2_20210810,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210810,Moina_spp,0.000961106,0.563,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore,0.5,NA,21.2,8.55,1155,7.86,88.96667,0.65,4.8768,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,0,1.889,2.57,NA,NA,NA,NA,1.510737,0.001451979
OCE,P2,B,8/10/2021,8/10/2021,OCE_P2,OCE_P2_20210810,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210810,Bosmina_longirostris,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore,0.5,NA,21.2,8.55,1155,7.86,88.96667,0.65,4.8768,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,0,2.712,2.53,NA,NA,NA,NA,NA,NA
OCE,P2,B,8/10/2021,8/10/2021,OCE_P2,OCE_P2_20210810,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210810,Macrothrix_rosea,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore,0.5,NA,21.2,8.55,1155,7.86,88.96667,0.65,4.8768,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,0,2.768,3.84,NA,NA,NA,NA,NA,NA
OCE,P2,B,8/10/2021,8/10/2021,OCE_P2,OCE_P2_20210810,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210810,Kurzia_latissima,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore,0.5,NA,21.2,8.55,1155,7.86,88.96667,0.65,4.8768,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,0,4.543,3.64,NA,NA,NA,NA,NA,NA
OCE,P2,B,8/10/2021,8/10/2021,OCE_P2,OCE_P2_20210810,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210810,Leydlgla_quadrangularis,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore,0.5,NA,21.2,8.55,1155,7.86,88.96667,0.65,4.8768,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,0,2.768,3.84,NA,NA,NA,NA,NA,NA
OCE,P2,B,8/10/2021,8/10/2021,OCE_P2,OCE_P2_20210810,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210810,Chydorus_sphaericus,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore,0.5,NA,21.2,8.55,1155,7.86,88.96667,0.65,4.8768,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,0,4.543,3.64,NA,NA,NA,NA,NA,NA
OCE,P2,B,8/10/2021,8/10/2021,OCE_P2,OCE_P2_20210810,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210810,Leptodora_kindti,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore,0.5,NA,21.2,8.55,1155,7.86,88.96667,0.65,4.8768,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,0,0.822,2.67,NA,NA,NA,NA,NA,NA
OCE,P2,B,8/10/2021,8/10/2021,OCE_P2,OCE_P2_20210810,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210810,Pseudo_chydorus_globosus,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore,0.5,NA,21.2,8.55,1155,7.86,88.96667,0.65,4.8768,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,0,4.543,3.64,NA,NA,NA,NA,NA,NA
OCE,P2,B,8/10/2021,8/10/2021,OCE_P2,OCE_P2_20210810,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210810,Polyphemus_pediculus,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore,0.5,NA,21.2,8.55,1155,7.86,88.96667,0.65,4.8768,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,0,2.779,2.15,NA,NA,NA,NA,NA,NA
OCE,P2,B,8/10/2021,8/10/2021,OCE_P2,OCE_P2_20210810,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210810,Holopedium_gibberum,0.000533948,1.172,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore,0.5,NA,21.2,8.55,1155,7.86,88.96667,0.65,4.8768,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,0,2.073,3.19,NA,NA,NA,NA,13.18778,0.007041584
OCE,P2,B,8/10/2021,8/10/2021,OCE_P2,OCE_P2_20210810,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210810,Calanoida_general,0.04495841,0.685,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore,0.5,NA,21.2,8.55,1155,7.86,88.96667,0.65,4.8768,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,0,1.59,2.59,NA,NA,NA,NA,1.840631,0.08275186
OCE,P2,B,8/10/2021,8/10/2021,OCE_P2,OCE_P2_20210810,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210810,Leptodiaptomus_ashlandi,0.002883318,0.82,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore,0.5,NA,21.2,8.55,1155,7.86,88.96667,0.65,4.8768,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,0,1.59,2.59,NA,NA,NA,NA,2.93296,0.008456657
OCE,P2,B,8/10/2021,8/10/2021,OCE_P2,OCE_P2_20210810,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210810,H_Shoshone,0.003737635,1.509,Calanoida,Omnivore,Raptorial,Omnivore_ Raptorial,Omnivore,0.5,NA,21.2,8.55,1155,7.86,88.96667,0.65,4.8768,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,0,1.59,2.59,NA,NA,NA,NA,14.23421,0.05320228
OCE,P2,B,8/10/2021,8/10/2021,OCE_P2,OCE_P2_20210810,2021,9/14/2021,9/1/2021,Before_Impact,9/14/2021,Impact,OCE_P2_20210810,Cyclopoida_general,0.001495054,0.576,Cyclopoida,Omnivore,Raptorial,Omnivore _ Raptorial,Omnivore,0.5,NA,21.2,8.55,1155,7.86,88.96667,0.65,4.8768,NA,NA,18485453,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,16952470,Dolichospermum,947136.9,Pseudanabaena,585845.9,Long Point Ramp,NA,Before,0,1.66,3.97,NA,NA,NA,NA,0.5885808,0.00087996
